"name","date","tas","pr"
"Horror",2020-04-23,295.9,0.1
"Horror",2020-04-24,296.2,0
"Horror",2020-04-25,293.2,0.9
"Horror",2020-04-26,293,0.1
"Horror",2020-04-27,294.6,0
"Horror",2020-04-28,295.2,0
"Horror",2020-04-29,293.4,0
"Horror",2020-04-30,293.7,0
"Horror",2020-05-01,296.5,0
"Horror",2020-05-02,296.3,NA
"Horror",2020-05-03,296.9,0
"Horror",2020-05-04,297,0
"Horror",2020-05-05,294.4,2.4
"Horror",2020-05-06,293.5,0.7
"Horror",2020-05-07,295,0
"Horror",2020-05-08,298.7,0
"Horror",2020-05-09,295.9,0.3
"Horror",2020-05-10,295.5,0
"Horror",2020-05-11,296.7,0
"Horror",2020-05-12,299.6,0
"Horror",2020-05-13,302.3,0
"Horror",2020-05-14,303.2,0
"Horror",2020-05-15,304,0
"Horror",2020-05-16,305.6,0
"Horror",2020-05-17,306.2,0
"Horror",2020-05-18,307,0
"Horror",2020-05-19,306.9,0
"Horror",2020-05-20,306.9,0
"Horror",2020-05-21,306.8,0
"Horror",2020-05-22,303.6,0
"Horror",2020-05-23,297.6,0
"Horror",2020-05-24,295.1,0.3
"Horror",2020-05-25,295.9,0
"Horror",2020-05-26,298.5,0
"Horror",2020-05-27,298.8,0
"Horror",2020-05-28,296.8,0
"Horror",2020-05-29,295.5,0
"Horror",2020-05-30,295.5,0
"Horror",2020-05-31,296.3,0
"Horror",2020-06-01,298.8,0
"Horror",2020-06-02,300.5,NA
"Horror",2020-06-03,298.5,0
"Horror",2020-06-04,299.8,0
"Horror",2020-06-05,300.6,0
"Horror",2020-06-06,302.2,0
"Horror",2020-06-07,303.6,0
"Horror",2020-06-08,303.1,0
"Horror",2020-06-09,301,0
"Horror",2020-06-10,300.7,0
"Horror",2020-06-11,301.4,0
"Horror",2020-06-12,300.6,0
"Horror",2020-06-13,303.2,0.1
"Horror",2020-06-14,300.3,0
"Horror",2020-06-15,298.9,0
"Horror",2020-06-16,300.3,0
"Horror",2020-06-17,303,0
"Horror",2020-06-18,301.5,0
"Horror",2020-06-19,299.5,0.1
"Horror",2020-06-20,300.5,0.2
"Horror",2020-06-21,302.4,0
"Horror",2020-06-22,303.5,0
"Horror",2020-06-23,301.7,0
"Horror",2020-06-24,299.8,0
"Horror",2020-06-25,299.5,0
"Horror",2020-06-26,301.1,0
"Horror",2020-06-27,303.1,0
"Horror",2020-06-28,303.6,0
"Horror",2020-06-29,302.9,0
"Horror",2020-06-30,302,0
"Horror",2020-07-01,302.5,0
"Horror",2020-07-02,303.2,0
"Horror",2020-07-03,304.4,0
"Horror",2020-07-04,304.2,0
"Horror",2020-07-05,303.3,0
"Horror",2020-07-06,302.6,0
"Horror",2020-07-07,303,0
"Horror",2020-07-08,303.1,0
"Horror",2020-07-09,302.6,0
"Horror",2020-07-10,302.7,0
"Horror",2020-07-11,303.3,0
"Horror",2020-07-12,303.4,0
"Horror",2020-07-13,303.2,0
"Horror",2020-07-14,304.1,0
"Horror",2020-07-15,304.7,0
"Horror",2020-07-16,303.2,0
"Horror",2020-07-17,302.3,0
"Horror",2020-07-18,302.6,0
"Horror",2020-07-19,304.2,0
"Horror",2020-07-20,304.7,0
"Horror",2020-07-21,303.8,0
"Horror",2020-07-22,303.8,0
"Horror",2020-07-23,304.7,0
"Horror",2020-07-24,304.6,0
"Horror",2020-07-25,304.5,0
"Horror",2020-07-26,304.9,0
"Horror",2020-07-27,305.7,0
"Horror",2020-07-28,305.7,0
"Horror",2020-07-29,306.5,0
"Horror",2020-07-30,306.3,0
"Horror",2020-07-31,305.6,0
"Horror",2020-08-01,305.6,0
"Horror",2020-08-02,304.8,0
"Horror",2020-08-03,304.9,0
"Horror",2020-08-04,304,0
"Horror",2020-08-05,303.5,0
"Horror",2020-08-06,304,0
"Horror",2020-08-07,304.9,0
"Horror",2020-08-08,304.2,0
"Horror",2020-08-09,303,0.2
"Horror",2020-08-10,302.8,0
"Horror",2020-08-11,302.8,0
"Horror",2020-08-12,303.1,0
"Horror",2020-08-13,303.9,0
"Horror",2020-08-14,304.5,0
"Horror",2020-08-15,304.5,0
"Horror",2020-08-16,304.5,0
"Horror",2020-08-17,304.6,0
"Horror",2020-08-18,303.9,0
"Horror",2020-08-19,303.5,0
"Horror",2020-08-20,303.3,0
"Horror",2020-08-21,302.5,0
"Horror",2020-08-22,302.8,0
"Horror",2020-08-23,303.3,0
"Horror",2020-08-24,303.9,0
"Horror",2020-08-25,303.9,0
"Horror",2020-08-26,303.4,0
"Horror",2020-08-27,302.1,0
"Horror",2020-08-28,302.4,0
"Horror",2020-08-29,305.3,0
"Horror",2020-08-30,305.7,0
"Horror",2020-08-31,306.3,0
"Horror",2020-09-01,305.4,0
"Horror",2020-09-02,305,0
"Horror",2020-09-03,306.7,0
"Horror",2020-09-04,309.4,0
"Horror",2020-09-05,308.2,0
"Horror",2020-09-06,306.1,0
"Horror",2020-09-07,306,0
"Horror",2020-09-08,305.9,0
"Horror",2020-09-09,305.6,0
"Horror",2020-09-10,306.9,0
"Horror",2020-09-11,306.8,0.2
"Horror",2020-09-12,305.9,0
"Horror",2020-09-13,304.3,0
"Horror",2020-09-14,303,0
"Horror",2020-09-15,303.8,0
"Horror",2020-09-16,304.6,0
"Horror",2020-09-17,304.9,0
"Horror",2020-09-18,304.8,0
"Horror",2020-09-19,305,0
"Horror",2020-09-20,304.6,0
"Horror",2020-09-21,303.1,0
"Horror",2020-09-22,301.9,0
"Horror",2020-09-23,301.7,0
"Horror",2020-09-24,301.2,0
"Horror",2020-09-25,301,0
"Horror",2020-09-26,301.3,0.1
"Horror",2020-09-27,301.9,0
"Horror",2020-09-28,304.4,0
"Horror",2020-09-29,304.2,0
"Horror",2020-09-30,304.4,0
"Horror",2020-10-01,302.7,0.3
"Horror",2020-10-02,300.4,0
"Horror",2020-10-03,299.4,0
"Horror",2020-10-04,299.3,0
"Horror",2020-10-05,300.5,0
"Horror",2020-10-06,302,0
"Horror",2020-10-07,303,0
"Horror",2020-10-08,304.1,0
"Horror",2020-10-09,304.7,0
"Horror",2020-10-10,302.3,0
"Horror",2020-10-11,300.2,0
"Horror",2020-10-12,300.1,0
"Horror",2020-10-13,299.4,0
"Horror",2020-10-14,298.8,0
"Horror",2020-10-15,299.8,0
"Horror",2020-10-16,298.7,0
"Horror",2020-10-17,298.6,0
"Horror",2020-10-18,300.3,0
"Horror",2020-10-19,300.8,0
"Horror",2020-10-20,300.9,0.2
"Horror",2020-10-21,300,0
"Horror",2020-10-22,300.2,0
"Horror",2020-10-23,300.7,0
"Horror",2020-10-24,301.8,0
"Horror",2020-10-25,300.3,0.1
"Horror",2020-10-26,299.4,0
"Horror",2020-10-27,300.2,0
"Horror",2020-10-28,299.8,0
"Horror",2020-10-29,299.9,0
"Horror",2020-10-30,299.8,0
"Horror",2020-10-31,299.2,0.1
"Horror",2020-11-01,297.4,9.9
"Horror",2020-11-02,296.2,4.4
"Horror",2020-11-03,296,1.6
"Horror",2020-11-04,295,3.4
"Horror",2020-11-05,293.7,NA
"Horror",2020-11-06,293.6,0.8
"Horror",2020-11-07,294.7,0
"Horror",2020-11-08,295.1,0
"Horror",2020-11-09,294.8,2.9
"Horror",2020-11-10,295.3,0.5
"Horror",2020-11-11,294.5,1.6
"Horror",2020-11-12,294.6,0.8
"Horror",2020-11-13,294.8,0
"Horror",2020-11-14,295,3.1
"Horror",2020-11-15,292.9,5.5
"Horror",2020-11-16,292.4,1
"Horror",2020-11-17,292.8,0
"Horror",2020-11-18,293.1,0
"Horror",2020-11-19,293.4,0.3
"Horror",2020-11-20,292.9,2.4
"Horror",2020-11-21,291.6,6.8
"Horror",2020-11-22,291.8,0
"Horror",2020-11-23,291.8,0
"Horror",2020-11-24,291.6,0
"Horror",2020-11-25,291.9,7.1
"Horror",2020-11-26,289.7,5.5
"Horror",2020-11-27,290.2,0.3
"Horror",2020-11-28,290.5,3.7
"Horror",2020-11-29,290.2,0
"Horror",2020-11-30,291.4,0.3
"Horror",2020-12-01,290.8,1
"Horror",2020-12-02,290.7,1
"Horror",2020-12-03,289.9,0
"Horror",2020-12-04,290,0
"Horror",2020-12-05,290.5,2.6
"Horror",2020-12-06,290,0.5
"Murbaat 2",2020-01-19,287.8,6.3
"Murbaat 2",2020-01-20,286.7,17.4
"Murbaat 2",2020-01-21,284.5,23.1
"Murbaat 2",2020-01-22,284.3,8.9
"Murbaat 2",2020-01-23,286,1.4
"Murbaat 2",2020-01-24,285.4,20.7
"Murbaat 2",2020-01-25,284.3,0
"Murbaat 2",2020-01-26,284.5,0
"Murbaat 2",2020-01-27,285,0
"Murbaat 2",2020-01-28,287.6,0.6
"Murbaat 2",2020-01-29,287.6,3.4
"Murbaat 2",2020-01-30,287.9,0
"Murbaat 2",2020-01-31,287.6,3
"Murbaat 2",2020-02-01,287,0.9
"Murbaat 2",2020-02-02,288,0.9
"Murbaat 2",2020-02-03,288.5,0
"Murbaat 2",2020-02-04,287.8,0.4
"Murbaat 2",2020-02-05,289,0
"Murbaat 2",2020-02-06,290.6,0
"Murbaat 2",2020-02-07,287.6,4.1
"Murbaat 2",2020-02-08,286,9.4
"Murbaat 2",2020-02-09,284,4.1
"Murbaat 2",2020-02-10,282.7,1.6
"Murbaat 2",2020-02-11,285.1,1.8
"Murbaat 2",2020-02-12,288.3,0.6
"Murbaat 2",2020-02-13,289,0
"Murbaat 2",2020-02-14,288,0
"Murbaat 2",2020-02-15,289.3,0
"Murbaat 2",2020-02-16,289,3.5
"Murbaat 2",2020-02-17,288.4,0.7
"Murbaat 2",2020-02-18,289.2,0.3
"Murbaat 2",2020-02-19,288.3,5.1
"Murbaat 2",2020-02-20,288.6,2.3
"Murbaat 2",2020-02-21,289.3,0.9
"Murbaat 2",2020-02-22,288.2,1.3
"Murbaat 2",2020-02-23,287.9,0.1
"Murbaat 2",2020-02-24,287.9,2.2
"Murbaat 2",2020-02-25,288.5,6
"Murbaat 2",2020-02-26,288.8,0.9
"Murbaat 2",2020-02-27,289.4,0
"Murbaat 2",2020-02-28,291.5,0
"Murbaat 2",2020-02-29,290,5.1
"Murbaat 2",2020-03-01,289.2,2.4
"Murbaat 2",2020-03-02,288.4,NA
"Murbaat 2",2020-03-03,288.5,0
"Murbaat 2",2020-03-04,291.6,0
"Murbaat 2",2020-03-05,293.5,0
"Murbaat 2",2020-03-06,289.1,8.8
"Murbaat 2",2020-03-07,289.5,0.9
"Murbaat 2",2020-03-08,290.5,0
"Murbaat 2",2020-03-09,293.3,0
"Murbaat 2",2020-03-10,290.6,0
"Murbaat 2",2020-03-11,291.7,0
"Murbaat 2",2020-03-12,295.2,4.6
"Murbaat 2",2020-03-13,290.2,23.4
"Murbaat 2",2020-03-14,290.3,11.2
"Murbaat 2",2020-03-15,291.4,0.7
"Murbaat 2",2020-03-16,293.3,0
"Murbaat 2",2020-03-17,289.8,10.4
"Murbaat 2",2020-03-18,288.4,4.5
"Murbaat 2",2020-03-19,288.1,1.5
"Murbaat 2",2020-03-20,286.2,11.8
"Murbaat 2",2020-03-21,285.6,2.8
"Murbaat 2",2020-03-22,287.8,0.1
"Murbaat 2",2020-03-23,290.5,0.2
"Murbaat 2",2020-03-24,293.3,0
"Murbaat 2",2020-03-25,290.5,0.4
"Murbaat 2",2020-03-26,291.4,0.2
"Murbaat 2",2020-03-27,294,0.4
"Murbaat 2",2020-03-28,291.6,0.9
"Murbaat 2",2020-03-29,291.4,0.2
"Murbaat 2",2020-03-30,293.7,0
"Murbaat 2",2020-03-31,294.9,0.1
"Murbaat 2",2020-04-01,291.5,1.2
"Murbaat 2",2020-04-02,291.5,0.1
"Murbaat 2",2020-04-03,292.4,0
"Murbaat 2",2020-04-04,294.9,0
"Murbaat 2",2020-04-05,295.4,NA
"Murbaat 2",2020-04-06,292.1,0.1
"Murbaat 2",2020-04-07,291.4,0.3
"Murbaat 2",2020-04-08,290.9,0.2
"Murbaat 2",2020-04-09,291,0.2
"Murbaat 2",2020-04-10,289.9,4.5
"Murbaat 2",2020-04-11,290.4,1.1
"Murbaat 2",2020-04-12,291.2,0
"Murbaat 2",2020-04-13,291.6,0
"Murbaat 2",2020-04-14,293.5,0.1
"Murbaat 2",2020-04-15,295.2,0
"Murbaat 2",2020-04-16,295.7,1.1
"Murbaat 2",2020-04-17,292.5,0.5
"Murbaat 2",2020-04-18,294.7,0
"Murbaat 2",2020-04-19,297.4,0
"Murbaat 2",2020-04-20,298.2,0
"Murbaat 2",2020-04-21,298,0
"Murbaat 2",2020-04-22,300.7,0
"Murbaat 2",2020-04-23,296.1,0.1
"Murbaat 2",2020-04-24,296,0
"Murbaat 2",2020-04-25,293.6,1.3
"Murbaat 2",2020-04-26,293.3,0.3
"Murbaat 2",2020-04-27,294.8,0
"Murbaat 2",2020-04-28,295.1,0
"Murbaat 2",2020-04-29,293.4,0
"Murbaat 2",2020-04-30,293.7,0
"Murbaat 2",2020-05-01,296.5,0
"Murbaat 2",2020-05-02,296.3,NA
"Murbaat 2",2020-05-03,296.8,0
"Murbaat 2",2020-05-04,296.9,0
"Murbaat 2",2020-05-05,294.8,2.7
"Murbaat 2",2020-05-06,293.9,1
"Murbaat 2",2020-05-07,294.9,0
"Murbaat 2",2020-05-08,298.5,0
"Murbaat 2",2020-05-09,296.1,0.4
"Murbaat 2",2020-05-10,295.5,0
"Murbaat 2",2020-05-11,296.4,0
"Murbaat 2",2020-05-12,299.3,0
"Murbaat 2",2020-05-13,302,0
"Murbaat 2",2020-05-14,302.8,0
"Murbaat 2",2020-05-15,303.6,0
"Murbaat 2",2020-05-16,305.5,0
"Murbaat 2",2020-05-17,306.1,0
"Murbaat 2",2020-05-18,306.7,0
"Murbaat 2",2020-05-19,306.8,0
"Murbaat 2",2020-05-20,306.7,0
"Murbaat 2",2020-05-21,306.6,0
"Murbaat 2",2020-05-22,303.4,0
"Murbaat 2",2020-05-23,297.7,0
"Murbaat 2",2020-05-24,295.9,0.4
"Murbaat 2",2020-05-25,296.3,0
"Murbaat 2",2020-05-26,298.6,0
"Murbaat 2",2020-05-27,298.4,0
"Murbaat 2",2020-05-28,296.8,0
"Murbaat 2",2020-05-29,295.8,0
"Murbaat 2",2020-05-30,295.6,0
"Murbaat 2",2020-05-31,296.1,0
"Murbaat 2",2020-06-01,298.7,0
"Murbaat 2",2020-06-02,300.7,NA
"Murbaat 2",2020-06-03,298.7,0
"Murbaat 2",2020-06-04,299.9,0
"Murbaat 2",2020-06-05,300.4,0
"Murbaat 2",2020-06-06,301.7,0
"Murbaat 2",2020-06-07,303,0
"Murbaat 2",2020-06-08,302.6,0
"Murbaat 2",2020-06-09,300.5,0
"Murbaat 2",2020-06-10,300.2,0
"Murbaat 2",2020-06-11,301.2,0
"Murbaat 2",2020-06-12,300.6,0
"Murbaat 2",2020-06-13,303.3,0.1
"Murbaat 2",2020-06-14,300.1,0
"Murbaat 2",2020-06-15,298.9,0.1
"Murbaat 2",2020-06-16,300.1,0
"Murbaat 2",2020-06-17,302.9,0
"Murbaat 2",2020-06-18,301.8,0
"Murbaat 2",2020-06-19,299.9,0.1
"Murbaat 2",2020-06-20,300.8,0.3
"Murbaat 2",2020-06-21,302.4,0
"Murbaat 2",2020-06-22,303.6,0
"Murbaat 2",2020-06-23,301.4,0
"Murbaat 2",2020-06-24,299.4,0
"Murbaat 2",2020-06-25,299.3,0.1
"Murbaat 2",2020-06-26,300.8,0
"Murbaat 2",2020-06-27,303,0
"Murbaat 2",2020-06-28,303.6,0
"Murbaat 2",2020-06-29,302.9,0
"Murbaat 2",2020-06-30,302.1,0
"Murbaat 2",2020-07-01,302.3,0
"Murbaat 2",2020-07-02,303.1,0
"Murbaat 2",2020-07-03,304.1,0
"Murbaat 2",2020-07-04,303.9,0
"Murbaat 2",2020-07-05,303.4,0
"Murbaat 2",2020-07-06,302.7,0
"Murbaat 2",2020-07-07,303.1,0
"Murbaat 2",2020-07-08,303.1,0
"Murbaat 2",2020-07-09,302.7,0
"Murbaat 2",2020-07-10,302.5,0
"Murbaat 2",2020-07-11,303.2,0
"Murbaat 2",2020-07-12,303.4,0
"Murbaat 2",2020-07-13,303.1,0
"Murbaat 2",2020-07-14,303.8,0
"Murbaat 2",2020-07-15,304.4,0
"Murbaat 2",2020-07-16,302.8,0
"Murbaat 2",2020-07-17,302,0
"Murbaat 2",2020-07-18,302.4,0
"Murbaat 2",2020-07-19,303.8,0
"Murbaat 2",2020-07-20,304.1,0
"Murbaat 2",2020-07-21,303.3,0
"Murbaat 2",2020-07-22,303.4,0
"Murbaat 2",2020-07-23,304.6,0
"Murbaat 2",2020-07-24,304.6,0
"Murbaat 2",2020-07-25,304.4,0
"Murbaat 2",2020-07-26,304.4,0
"Murbaat 2",2020-07-27,304.8,0
"Murbaat 2",2020-07-28,305,0
"Murbaat 2",2020-07-29,305.8,0
"Murbaat 2",2020-07-30,305.7,0
"Murbaat 2",2020-07-31,305.2,0
"Murbaat 2",2020-08-01,305.4,0
"Murbaat 2",2020-08-02,304.8,0
"Murbaat 2",2020-08-03,305,0
"Murbaat 2",2020-08-04,304.1,0
"Murbaat 2",2020-08-05,303.7,0
"Murbaat 2",2020-08-06,304.1,0
"Murbaat 2",2020-08-07,304.9,0
"Murbaat 2",2020-08-08,304.2,0
"Murbaat 2",2020-08-09,303.3,0.3
"Murbaat 2",2020-08-10,303.1,0
"Murbaat 2",2020-08-11,303,0
"Murbaat 2",2020-08-12,303.2,0.1
"Murbaat 2",2020-08-13,303.8,0
"Murbaat 2",2020-08-14,304.5,0
"Murbaat 2",2020-08-15,304.6,0
"Murbaat 2",2020-08-16,304.5,0
"Murbaat 2",2020-08-17,304.7,0
"Murbaat 2",2020-08-18,304,0
"Murbaat 2",2020-08-19,303.4,0
"Murbaat 2",2020-08-20,303,0
"Murbaat 2",2020-08-21,302.4,0
"Murbaat 2",2020-08-22,303,0
"Murbaat 2",2020-08-23,303.4,0
"Murbaat 2",2020-08-24,304,0
"Murbaat 2",2020-08-25,303.8,0
"Murbaat 2",2020-08-26,303.4,0
"Murbaat 2",2020-08-27,302,0
"Murbaat 2",2020-08-28,302.3,0
"Murbaat 2",2020-08-29,305.1,0
"Murbaat 2",2020-08-30,305.6,0
"Murbaat 2",2020-08-31,306.1,0
"Murbaat 2",2020-09-01,305.4,0
"Murbaat 2",2020-09-02,304.6,0
"Murbaat 2",2020-09-03,306.5,0
"Murbaat 2",2020-09-04,309.5,0
"Murbaat 2",2020-09-05,308.1,0
"Murbaat 2",2020-09-06,305.6,0
"Murbaat 2",2020-09-07,305.5,0
"Murbaat 2",2020-09-08,305.4,0
"Murbaat 2",2020-09-09,305.2,0
"Murbaat 2",2020-09-10,306.8,0
"Murbaat 2",2020-09-11,306.8,0.2
"Murbaat 2",2020-09-12,306.2,0
"Murbaat 2",2020-09-13,304.2,0
"Murbaat 2",2020-09-14,302.9,0
"Murbaat 2",2020-09-15,303.5,0
"Murbaat 2",2020-09-16,304.1,0
"Murbaat 2",2020-09-17,304.3,0
"Murbaat 2",2020-09-18,304.5,0
"Murbaat 2",2020-09-19,305,0
"Murbaat 2",2020-09-20,304.4,0
"Murbaat 2",2020-09-21,302.8,0
"Murbaat 2",2020-09-22,301.7,0
"Murbaat 2",2020-09-23,301.7,0
"Murbaat 2",2020-09-24,301.2,0
"Murbaat 2",2020-09-25,301.1,0
"Murbaat 2",2020-09-26,301.6,0.2
"Murbaat 2",2020-09-27,302.1,0
"Murbaat 2",2020-09-28,304.3,0
"Murbaat 2",2020-09-29,304.2,0
"Murbaat 2",2020-09-30,304.4,0
"Murbaat 2",2020-10-01,302.6,0.3
"Murbaat 2",2020-10-02,300.2,0
"Murbaat 2",2020-10-03,299.5,0
"Murbaat 2",2020-10-04,299.5,0
"Murbaat 2",2020-10-05,300.8,0
"Murbaat 2",2020-10-06,302.5,0
"Murbaat 2",2020-10-07,303.8,0
"Murbaat 2",2020-10-08,305.2,0
"Murbaat 2",2020-10-09,305,0
"Murbaat 2",2020-10-10,302.2,0
"Murbaat 2",2020-10-11,300,0
"Murbaat 2",2020-10-12,299.9,0
"Murbaat 2",2020-10-13,299.2,0
"Murbaat 2",2020-10-14,298.9,0
"Murbaat 2",2020-10-15,299.9,0
"Murbaat 2",2020-10-16,298.9,0
"Murbaat 2",2020-10-17,298.8,0
"Murbaat 2",2020-10-18,300.6,0
"Murbaat 2",2020-10-19,301.1,0
"Murbaat 2",2020-10-20,301.4,0.2
"Murbaat 2",2020-10-21,300.3,0.1
"Murbaat 2",2020-10-22,300.6,0
"Murbaat 2",2020-10-23,301.3,0
"Murbaat 2",2020-10-24,302.3,0
"Murbaat 2",2020-10-25,300.8,0.1
"Murbaat 2",2020-10-26,300.1,0
"Murbaat 2",2020-10-27,300.2,0
"Murbaat 2",2020-10-28,299.8,0
"Murbaat 2",2020-10-29,299.9,0
"Murbaat 2",2020-10-30,300,0
"Murbaat 2",2020-10-31,299.5,0.1
"Murbaat 2",2020-11-01,297.8,8.6
"Murbaat 2",2020-11-02,296.7,4.8
"Murbaat 2",2020-11-03,296.4,1.8
"Murbaat 2",2020-11-04,295.6,5.5
"Murbaat 2",2020-11-05,294.1,NA
"Murbaat 2",2020-11-06,294.2,1
"Murbaat 2",2020-11-07,295.6,0
"Murbaat 2",2020-11-08,295.7,0
"Murbaat 2",2020-11-09,295.3,3.5
"Murbaat 2",2020-11-10,295.8,1.3
"Murbaat 2",2020-11-11,295,1.8
"Murbaat 2",2020-11-12,295.2,0.5
"Murbaat 2",2020-11-13,295.5,0
"Murbaat 2",2020-11-14,295.6,3.5
"Murbaat 2",2020-11-15,292.9,7.8
"Murbaat 2",2020-11-16,293,1.5
"Murbaat 2",2020-11-17,293.5,0
"Murbaat 2",2020-11-18,293.4,0
"Murbaat 2",2020-11-19,293.7,0.3
"Murbaat 2",2020-11-20,293.3,3.5
"Murbaat 2",2020-11-21,291.9,9.6
"Murbaat 2",2020-11-22,292.5,0.3
"Murbaat 2",2020-11-23,292.3,0
"Murbaat 2",2020-11-24,292.1,0
"Murbaat 2",2020-11-25,292.4,9.3
"Murbaat 2",2020-11-26,290.3,7.3
"Murbaat 2",2020-11-27,290.8,0.5
"Murbaat 2",2020-11-28,291.1,3.5
"Murbaat 2",2020-11-29,291.1,0
"Murbaat 2",2020-11-30,292.2,0.3
"Murbaat 2",2020-12-01,291.4,1.3
"Murbaat 2",2020-12-02,291.4,1.1
"Murbaat 2",2020-12-03,290.7,0
"Murbaat 2",2020-12-04,290.7,0
"Murbaat 2",2020-12-05,291,3.6
"Murbaat 2",2020-12-06,290.5,1.1
"Murbaat 2",2020-12-07,290.8,0
"Murbaat 2",2020-12-08,293.4,0.6
"Murbaat 2",2020-12-09,291.3,0.8
"Murbaat 2",2020-12-10,290.7,0
"Murbaat 2",2020-12-11,291.5,0
"Murbaat 2",2020-12-12,293.4,0
"Murbaat 2",2020-12-13,295.4,0
"Murbaat 2",2020-12-14,294.9,10.3
"Murbaat 2",2020-12-15,291.8,0.6
"Murbaat 2",2020-12-16,290,9.5
"Murbaat 2",2020-12-17,290.1,4.2
"Murbaat 2",2020-12-18,290.1,0.6
"Murbaat 2",2020-12-19,290,0
"Murbaat 2",2020-12-20,290,0
"Murbaat 2",2020-12-21,290.1,0
"Murbaat 2",2020-12-22,290.3,0.2
"Murbaat 2",2020-12-23,290.4,3.2
"Murbaat 2",2020-12-24,289.1,2.9
"Murbaat 2",2020-12-25,288.3,0
"Murbaat 2",2020-12-26,288.4,0
"Murbaat 2",2020-12-27,287.1,0
"Murbaat 2",2020-12-28,286.2,0
"Murbaat 2",2020-12-29,287.5,0
"Murbaat 2",2020-12-30,288,0
"Murbaat 2",2020-12-31,288.8,0
"Murbaat 2",2021-01-01,289.6,NA
"Murbaat 2",2021-01-02,289.9,NA
"Murbaat 2",2021-01-03,290.6,NA
"Murbaat 2",2021-01-04,291.1,NA
"Murbaat 2",2021-01-05,290.9,NA
"Murbaat 2",2021-01-06,291.3,NA
"Murbaat 2",2021-01-07,291.4,NA
"Murbaat 2",2021-01-08,290.1,NA
"Murbaat 2",2021-01-09,290.4,NA
"Murbaat 2",2021-01-10,291,NA
"Murbaat 2",2021-01-11,291.2,NA
"Murbaat 2",2021-01-12,292,NA
"Murbaat 2",2021-01-13,292.4,NA
"Murbaat 2",2021-01-14,290,NA
"Murbaat 2",2021-01-15,288.5,NA
"Murbaat 2",2021-01-16,288,NA
"Murbaat 2",2021-01-17,289.1,NA
"Murbaat 2",2021-01-18,287.6,NA
"Murbaat 2",2021-01-19,287.6,NA
"Murbaat 2",2021-01-20,285.4,NA
"Murbaat 2",2021-01-21,284.8,NA
"Murbaat 2",2021-01-22,284.6,NA
"Murbaat 2",2021-01-23,284.8,NA
"Murbaat 2",2021-01-24,286.5,NA
"Murbaat 2",2021-01-25,287.1,NA
"Murbaat 2",2021-01-26,286.8,NA
"Murbaat 2",2021-01-27,290.2,NA
"Murbaat 2",2021-01-28,288.3,NA
"Murbaat 2",2021-01-29,286.3,NA
"Murbaat 2",2021-01-30,287.1,NA
"Murbaat 2",2021-01-31,289.6,NA
"Murbaat 2",2021-02-01,290.2,NA
"Murbaat 2",2021-02-02,290.5,NA
"Murbaat 2",2021-02-03,291.8,NA
"Murbaat 2",2021-02-04,289.5,NA
"Nahal Hemar",2019-10-29,293.9,0
"Nahal Hemar",2019-10-30,294,0
"Nahal Hemar",2019-10-31,294.3,0
"Nahal Hemar",2019-11-01,294,0
"Nahal Hemar",2019-11-02,294.2,0
"Nahal Hemar",2019-11-03,295.1,0.1
"Nahal Hemar",2019-11-04,294.9,0
"Nahal Hemar",2019-11-05,296.1,0
"Nahal Hemar",2019-11-06,296.1,0
"Nahal Hemar",2019-11-07,296,0
"Nahal Hemar",2019-11-08,295.8,0
"Nahal Hemar",2019-11-09,295.9,0
"Nahal Hemar",2019-11-10,296.8,0
"Nahal Hemar",2019-11-11,296.8,0
"Nahal Hemar",2019-11-12,296.2,0
"Nahal Hemar",2019-11-13,296.6,0
"Nahal Hemar",2019-11-14,297.1,0.8
"Nahal Hemar",2019-11-15,295,2.1
"Nahal Hemar",2019-11-16,292.4,0.9
"Nahal Hemar",2019-11-17,292.5,0
"Nahal Hemar",2019-11-18,289.6,0
"Nahal Hemar",2019-11-19,289.3,0
"Nahal Hemar",2019-11-20,288.6,0
"Nahal Hemar",2019-11-21,288.7,0
"Nahal Hemar",2019-11-22,290.2,0
"Nahal Hemar",2019-11-23,289.6,0
"Nahal Hemar",2019-11-24,290.6,0
"Nahal Hemar",2019-11-25,291.3,0
"Nahal Hemar",2019-11-26,294.5,0.1
"Nahal Hemar",2019-11-27,291.7,0
"Nahal Hemar",2019-11-28,290,0
"Nahal Hemar",2019-11-29,290.2,0
"Nahal Hemar",2019-11-30,290.6,0
"Nahal Hemar",2019-12-01,291.1,0.2
"Nahal Hemar",2019-12-02,290.8,1.6
"Nahal Hemar",2019-12-03,288.4,0
"Nahal Hemar",2019-12-04,288.4,0
"Nahal Hemar",2019-12-05,290.1,0.5
"Nahal Hemar",2019-12-06,289.7,2.8
"Nahal Hemar",2019-12-07,287.9,0.2
"Nahal Hemar",2019-12-08,288.3,10.1
"Nahal Hemar",2019-12-09,288.7,6.8
"Nahal Hemar",2019-12-10,288.7,0.7
"Nahal Hemar",2019-12-11,288.5,0
"Nahal Hemar",2019-12-12,288.4,0.3
"Nahal Hemar",2019-12-13,286.5,0
"Nahal Hemar",2019-12-14,286.5,0
"Nahal Hemar",2019-12-15,286.2,1.9
"Nahal Hemar",2019-12-16,286.2,0
"Nahal Hemar",2019-12-17,285.8,0
"Nahal Hemar",2019-12-18,286.7,0
"Nahal Hemar",2019-12-19,286.7,0
"Nahal Hemar",2019-12-20,286.1,0
